"seller_id","month_date","monthly_revenue","cumulative_revenue"
"054694fa03fe82cec4b7551487331d74","2018-04-01","636.31","8946.34"
"056b4ada5bbc2c50cc7842547dda6b51","2017-12-01","1057.19","1057.19"
"056b4ada5bbc2c50cc7842547dda6b51","2018-01-01","307.93","1365.12"
"056b4ada5bbc2c50cc7842547dda6b51","2018-02-01","1515.13","2880.25"
"056b4ada5bbc2c50cc7842547dda6b51","2018-03-01","541.21","3421.46"
"056b4ada5bbc2c50cc7842547dda6b51","2018-04-01","732.22","4153.68"
"056b4ada5bbc2c50cc7842547dda6b51","2018-05-01","1406.58","5560.26"
"056b4ada5bbc2c50cc7842547dda6b51","2018-06-01","3456.05","9016.31"
"056b4ada5bbc2c50cc7842547dda6b51","2018-07-01","1623.40","10639.71"
"056b4ada5bbc2c50cc7842547dda6b51","2018-08-01","2243.96","12883.67"
"0570350b23eda5444f8d1d9544932058","2018-04-01","300.89","300.89"
"0570350b23eda5444f8d1d9544932058","2018-05-01","450.87","751.76"
"05730013efda596306417c3b09302475","2018-07-01","280.65","280.65"
"05730013efda596306417c3b09302475","2018-08-01","888.02","1168.67"
"058cb5aeb36d7c0fcae20fc85d5e0a59","2017-09-01","262.96","262.96"
"058cb5aeb36d7c0fcae20fc85d5e0a59","2017-10-01","157.45","420.41"
"058cb5aeb36d7c0fcae20fc85d5e0a59","2018-04-01","153.93","574.34"
"058cb5aeb36d7c0fcae20fc85d5e0a59","2018-05-01","765.48","1339.82"
"058cb5aeb36d7c0fcae20fc85d5e0a59","2018-07-01","313.82","1653.64"
"058cb5aeb36d7c0fcae20fc85d5e0a59","2018-08-01","330.18","1983.82"
"058fd0aa2bfdb2274e05e1ae971dabb6","2017-08-01","158.25","158.25"
"058fd0aa2bfdb2274e05e1ae971dabb6","2017-09-01","322.98","481.23"
"058fd0aa2bfdb2274e05e1ae971dabb6","2017-10-01","633.28","1114.51"
"058fd0aa2bfdb2274e05e1ae971dabb6","2017-11-01","1454.15","2568.66"
"058fd0aa2bfdb2274e05e1ae971dabb6","2017-12-01","2337.88","4906.54"
"058fd0aa2bfdb2274e05e1ae971dabb6","2018-01-01","573.05","5479.59"
"058fd0aa2bfdb2274e05e1ae971dabb6","2018-02-01","134.59","5614.18"
"058fd0aa2bfdb2274e05e1ae971dabb6","2018-03-01","863.93","6478.11"
"058fd0aa2bfdb2274e05e1ae971dabb6","2018-04-01","739.62","7217.73"
"058fd0aa2bfdb2274e05e1ae971dabb6","2018-05-01","709.41","7927.14"
"058fd0aa2bfdb2274e05e1ae971dabb6","2018-06-01","354.80","8281.94"
"05a48cc8859962767935ab9087417fbb","2018-08-01","59.39","59.39"
"05a940b4ecae36cadfd8e93bd9c43257","2017-07-01","57.53","57.53"
"05a940b4ecae36cadfd8e93bd9c43257","2017-08-01","249.70","307.23"
"05a940b4ecae36cadfd8e93bd9c43257","2017-09-01","120.72","427.95"
"05a940b4ecae36cadfd8e93bd9c43257","2017-12-01","100.16","528.11"
"05a940b4ecae36cadfd8e93bd9c43257","2018-01-01","270.94","799.05"
"05a940b4ecae36cadfd8e93bd9c43257","2018-02-01","65.05","864.10"
"05aebce0b5c8f0d41b29b686f2d05fd3","2018-03-01","44.33","44.33"
"05aebce0b5c8f0d41b29b686f2d05fd3","2018-08-01","76.55","120.88"
"05ca864204d09595ae591b93ea9cf93d","2018-08-01","188.42","188.42"
"05d2173d43ea568aa0540eba70d2ca76","2017-09-01","93.3","93.3"
"05d2173d43ea568aa0540eba70d2ca76","2017-11-01","391.86","485.16"
"05d2173d43ea568aa0540eba70d2ca76","2017-12-01","834.28","1319.44"
"05d2173d43ea568aa0540eba70d2ca76","2018-01-01","1791.61","3111.05"
"05d2173d43ea568aa0540eba70d2ca76","2018-02-01","1866.28","4977.33"
"05d2173d43ea568aa0540eba70d2ca76","2018-03-01","128.55","5105.88"
"05d2173d43ea568aa0540eba70d2ca76","2018-04-01","338.59","5444.47"
"05d2173d43ea568aa0540eba70d2ca76","2018-05-01","411.14","5855.61"
"05d2173d43ea568aa0540eba70d2ca76","2018-06-01","576.23","6431.84"
"05d2173d43ea568aa0540eba70d2ca76","2018-07-01","561.83","6993.67"
"05d2173d43ea568aa0540eba70d2ca76","2018-08-01","445.26","7438.93"
"05e107217c7266362fd44b75b2cd4cc4","2018-06-01","40.76","40.76"
"05e107217c7266362fd44b75b2cd4cc4","2018-08-01","234.63","275.39"
"05f51e13da97139648b8125c31e5f51b","2017-07-01","1326.08","1326.08"
"05f51e13da97139648b8125c31e5f51b","2017-08-01","4541.61","5867.69"
"05f51e13da97139648b8125c31e5f51b","2017-09-01","3427.13","9294.82"
"05f51e13da97139648b8125c31e5f51b","2017-10-01","1045.18","10340.00"
"05f51e13da97139648b8125c31e5f51b","2017-11-01","3353.73","13693.73"
"05f51e13da97139648b8125c31e5f51b","2018-02-01","60.0","13753.73"
"05f51e13da97139648b8125c31e5f51b","2018-03-01","1235.23","14988.96"
"05feb94f19d094d4b0f9281f0b1d4c99","2017-08-01","1416.7","1416.7"
"05feb94f19d094d4b0f9281f0b1d4c99","2017-09-01","1730.04","3146.74"
"05feb94f19d094d4b0f9281f0b1d4c99","2017-10-01","1755.21","4901.95"
"05feb94f19d094d4b0f9281f0b1d4c99","2017-12-01","1476.8","6378.75"
"05feb94f19d094d4b0f9281f0b1d4c99","2018-01-01","1853.75","8232.50"
"05feb94f19d094d4b0f9281f0b1d4c99","2018-02-01","1817.54","10050.04"
"05ff92fedb5be47920fea08e501238b9","2016-10-01","121.01","121.01"
"05ff92fedb5be47920fea08e501238b9","2017-01-01","1418.79","1539.80"
"05ff92fedb5be47920fea08e501238b9","2017-02-01","1506.71","3046.51"
"05ff92fedb5be47920fea08e501238b9","2017-03-01","3763.38","6809.89"
"05ff92fedb5be47920fea08e501238b9","2017-04-01","348.89","7158.78"
"05ff92fedb5be47920fea08e501238b9","2017-06-01","1891.50","9050.28"
"05ff92fedb5be47920fea08e501238b9","2017-07-01","842.06","9892.34"
"05ff92fedb5be47920fea08e501238b9","2017-08-01","699.03","10591.37"
"05ff92fedb5be47920fea08e501238b9","2017-09-01","778.12","11369.49"
"05ff92fedb5be47920fea08e501238b9","2017-10-01","261.54","11631.03"
"05ff92fedb5be47920fea08e501238b9","2017-11-01","1317.69","12948.72"
"05ff92fedb5be47920fea08e501238b9","2017-12-01","878.79","13827.51"
"05ff92fedb5be47920fea08e501238b9","2018-01-01","1118.00","14945.51"
"05ff92fedb5be47920fea08e501238b9","2018-02-01","880.38","15825.89"
"05ff92fedb5be47920fea08e501238b9","2018-04-01","2140.23","17966.12"
"05ff92fedb5be47920fea08e501238b9","2018-05-01","613.25","18579.37"
"05ff92fedb5be47920fea08e501238b9","2018-06-01","666.31","19245.68"
"05ff92fedb5be47920fea08e501238b9","2018-07-01","515.28","19760.96"
"05ff92fedb5be47920fea08e501238b9","2018-08-01","2160.89","21921.85"
"062c325cd6a2b87845fab56b4ec2eeae","2018-05-01","46.76","46.76"
"062c325cd6a2b87845fab56b4ec2eeae","2018-08-01","110.32","157.08"
"062ce95fa2ad4dfaedfc79260130565f","2017-01-01","182.06","182.06"
"062ce95fa2ad4dfaedfc79260130565f","2017-02-01","208.07","390.13"
"062ce95fa2ad4dfaedfc79260130565f","2017-03-01","933.79","1323.92"
"062ce95fa2ad4dfaedfc79260130565f","2017-04-01","2676.01","3999.93"
"062ce95fa2ad4dfaedfc79260130565f","2017-05-01","1524.02","5523.95"
"062ce95fa2ad4dfaedfc79260130565f","2017-06-01","1359.15","6883.10"
"062ce95fa2ad4dfaedfc79260130565f","2017-07-01","1187.59","8070.69"
"062ce95fa2ad4dfaedfc79260130565f","2017-08-01","549.74","8620.43"
"062ce95fa2ad4dfaedfc79260130565f","2017-09-01","43.0","8663.43"
"06532f10282704ef4c69168b914b77be","2017-03-01","5340.60","5340.60"
"06532f10282704ef4c69168b914b77be","2017-05-01","1901.62","7242.22"
"06532f10282704ef4c69168b914b77be","2017-06-01","624.79","7867.01"
"06532f10282704ef4c69168b914b77be","2017-07-01","715.90","8582.91"
"06532f10282704ef4c69168b914b77be","2017-08-01","1877.84","10460.75"
"06579cb253ecd5a3a12a9e6eb6bf8f47","2017-08-01","974.22","974.22"
"06579cb253ecd5a3a12a9e6eb6bf8f47","2017-09-01","824.68","1798.90"
"06579cb253ecd5a3a12a9e6eb6bf8f47","2017-10-01","505.64","2304.54"
"06579cb253ecd5a3a12a9e6eb6bf8f47","2017-11-01","428.10","2732.64"
"06579cb253ecd5a3a12a9e6eb6bf8f47","2017-12-01","303.62","3036.26"
"06579cb253ecd5a3a12a9e6eb6bf8f47","2018-01-01","618.79","3655.05"
"06579cb253ecd5a3a12a9e6eb6bf8f47","2018-02-01","333.68","3988.73"
"06579cb253ecd5a3a12a9e6eb6bf8f47","2018-03-01","389.02","4377.75"
"06579cb253ecd5a3a12a9e6eb6bf8f47","2018-04-01","104.44","4482.19"
"06579cb253ecd5a3a12a9e6eb6bf8f47","2018-05-01","66.75","4548.94"
"06579cb253ecd5a3a12a9e6eb6bf8f47","2018-06-01","603.46","5152.40"
"06579cb253ecd5a3a12a9e6eb6bf8f47","2018-07-01","168.65","5321.05"
"06579cb253ecd5a3a12a9e6eb6bf8f47","2018-08-01","686.92","6007.97"
"066a6914e1ebf3ea95a216c73a986b91","2016-10-01","91.28","91.28"
"066a6914e1ebf3ea95a216c73a986b91","2017-01-01","790.07","881.35"
"066a6914e1ebf3ea95a216c73a986b91","2017-02-01","831.44","1712.79"
"066a6914e1ebf3ea95a216c73a986b91","2017-03-01","869.20","2581.99"
"066a6914e1ebf3ea95a216c73a986b91","2017-04-01","2022.81","4604.80"
"066a6914e1ebf3ea95a216c73a986b91","2017-05-01","650.34","5255.14"
"066a6914e1ebf3ea95a216c73a986b91","2017-06-01","1231.43","6486.57"
"066a6914e1ebf3ea95a216c73a986b91","2017-08-01","94.99","6581.56"
"066a6914e1ebf3ea95a216c73a986b91","2017-09-01","289.79","6871.35"
"066a6914e1ebf3ea95a216c73a986b91","2017-10-01","739.84","7611.19"
"066a6914e1ebf3ea95a216c73a986b91","2017-12-01","62.58","7673.77"
"066a6914e1ebf3ea95a216c73a986b91","2018-02-01","1543.49","9217.26"
"066a6914e1ebf3ea95a216c73a986b91","2018-03-01","208.87","9426.13"
"066a6914e1ebf3ea95a216c73a986b91","2018-04-01","436.07","9862.20"
"066a6914e1ebf3ea95a216c73a986b91","2018-05-01","239.78","10101.98"
"066a6914e1ebf3ea95a216c73a986b91","2018-06-01","159.47","10261.45"
"066a6914e1ebf3ea95a216c73a986b91","2018-07-01","173.41","10434.86"
"066a6914e1ebf3ea95a216c73a986b91","2018-08-01","96.94","10531.80"
"0691148aee60ca47977c187804f935ae","2017-11-01","125.01","125.01"
"0691148aee60ca47977c187804f935ae","2017-12-01","204.26","329.27"
"0691148aee60ca47977c187804f935ae","2018-01-01","2584.29","2913.56"
"0691148aee60ca47977c187804f935ae","2018-02-01","332.09","3245.65"
"0691148aee60ca47977c187804f935ae","2018-03-01","461.15","3706.80"
"0691148aee60ca47977c187804f935ae","2018-04-01","557.84","4264.64"
"0691148aee60ca47977c187804f935ae","2018-05-01","787.64","5052.28"
"0691148aee60ca47977c187804f935ae","2018-06-01","800.72","5853.00"
"0691148aee60ca47977c187804f935ae","2018-07-01","250.44","6103.44"
"0691148aee60ca47977c187804f935ae","2018-08-01","1205.56","7309.00"
"0692610d8abe24f287e9fae90ea0bbee","2018-06-01","110.67","110.67"
"0692610d8abe24f287e9fae90ea0bbee","2018-07-01","28.91","139.58"
"0692610d8abe24f287e9fae90ea0bbee","2018-08-01","66.14","205.72"
"06a2c3af7b3aee5d69171b0e14f0ee87","2018-01-01","737.00","737.00"
"06a2c3af7b3aee5d69171b0e14f0ee87","2018-02-01","1170.53","1907.53"
"06a2c3af7b3aee5d69171b0e14f0ee87","2018-03-01","4508.98","6416.51"
"06a2c3af7b3aee5d69171b0e14f0ee87","2018-04-01","3747.32","10163.83"
"06a2c3af7b3aee5d69171b0e14f0ee87","2018-05-01","7887.22","18051.05"
"06a2c3af7b3aee5d69171b0e14f0ee87","2018-06-01","11086.29","29137.34"
"06a2c3af7b3aee5d69171b0e14f0ee87","2018-07-01","8506.79","37644.13"
"06a2c3af7b3aee5d69171b0e14f0ee87","2018-08-01","8075.62","45719.75"
"06bb3a2fe5e7b7a845b13e8fb91bd944","2017-09-01","308.50","308.50"
"06bb3a2fe5e7b7a845b13e8fb91bd944","2017-10-01","512.95","821.45"
"06bb3a2fe5e7b7a845b13e8fb91bd944","2017-11-01","85.54","906.99"
"06bb3a2fe5e7b7a845b13e8fb91bd944","2017-12-01","87.16","994.15"
"06bb3a2fe5e7b7a845b13e8fb91bd944","2018-01-01","97.81","1091.96"
"06bb3a2fe5e7b7a845b13e8fb91bd944","2018-02-01","80.82","1172.78"
"06bb3a2fe5e7b7a845b13e8fb91bd944","2018-03-01","196.46","1369.24"
"06bb3a2fe5e7b7a845b13e8fb91bd944","2018-04-01","108.11","1477.35"
"06bb3a2fe5e7b7a845b13e8fb91bd944","2018-06-01","279.65","1757.00"
"06df0c10d34e459d9672bc77388742eb","2018-03-01","1265.43","1265.43"
"06df0c10d34e459d9672bc77388742eb","2018-04-01","1261.60","2527.03"
"06df0c10d34e459d9672bc77388742eb","2018-05-01","2833.07","5360.10"
"06df0c10d34e459d9672bc77388742eb","2018-06-01","1376.09","6736.19"
"06df0c10d34e459d9672bc77388742eb","2018-07-01","2545.15","9281.34"
"06df0c10d34e459d9672bc77388742eb","2018-08-01","314.43","9595.77"
"06e5eefc71ec47ae763c5c6f8db7064f","2017-04-01","149.45","149.45"
"06e5eefc71ec47ae763c5c6f8db7064f","2017-05-01","174.96","324.41"
"06e5eefc71ec47ae763c5c6f8db7064f","2017-07-01","581.25","905.66"
"06e5eefc71ec47ae763c5c6f8db7064f","2017-08-01","545.52","1451.18"
"06e5eefc71ec47ae763c5c6f8db7064f","2017-09-01","801.41","2252.59"
"06e5eefc71ec47ae763c5c6f8db7064f","2017-10-01","183.29","2435.88"
"06e5eefc71ec47ae763c5c6f8db7064f","2017-11-01","690.22","3126.10"
"06e5eefc71ec47ae763c5c6f8db7064f","2017-12-01","1763.80","4889.90"
"06e5eefc71ec47ae763c5c6f8db7064f","2018-01-01","1524.42","6414.32"
"06e5eefc71ec47ae763c5c6f8db7064f","2018-02-01","1778.74","8193.06"
"06e5eefc71ec47ae763c5c6f8db7064f","2018-03-01","2083.92","10276.98"
"06e5eefc71ec47ae763c5c6f8db7064f","2018-04-01","2972.21","13249.19"
"06e5eefc71ec47ae763c5c6f8db7064f","2018-05-01","3133.88","16383.07"
"06e5eefc71ec47ae763c5c6f8db7064f","2018-06-01","3356.12","19739.19"
"06e5eefc71ec47ae763c5c6f8db7064f","2018-07-01","626.42","20365.61"
"06e5eefc71ec47ae763c5c6f8db7064f","2018-08-01","3257.02","23622.63"
"07017df32dc5f2f1d2801e579548d620","2017-03-01","442.09","442.09"
"07017df32dc5f2f1d2801e579548d620","2018-07-01","172.76","614.85"
"070d165398b553f3b4b851c216b8a358","2017-08-01","466.93","466.93"
"070d165398b553f3b4b851c216b8a358","2017-09-01","58.10","525.03"
"070d165398b553f3b4b851c216b8a358","2017-11-01","150.34","675.37"
"070d165398b553f3b4b851c216b8a358","2017-12-01","167.67","843.04"
"070d165398b553f3b4b851c216b8a358","2018-01-01","148.32","991.36"
"070d165398b553f3b4b851c216b8a358","2018-02-01","249.62","1240.98"
"070d165398b553f3b4b851c216b8a358","2018-03-01","182.87","1423.85"
"070d165398b553f3b4b851c216b8a358","2018-04-01","775.99","2199.84"
"070d165398b553f3b4b851c216b8a358","2018-05-01","313.00","2512.84"
"070d165398b553f3b4b851c216b8a358","2018-06-01","792.08","3304.92"
"070d165398b553f3b4b851c216b8a358","2018-07-01","642.31","3947.23"
"070d165398b553f3b4b851c216b8a358","2018-08-01","353.88","4301.11"
"0725b8c0f3f906e58f70cbe76b7c748c","2017-01-01","835.69","835.69"
"0725b8c0f3f906e58f70cbe76b7c748c","2017-02-01","92.75","928.44"
"0725b8c0f3f906e58f70cbe76b7c748c","2017-03-01","216.11","1144.55"
"0725b8c0f3f906e58f70cbe76b7c748c","2017-04-01","37.55","1182.10"
"0725b8c0f3f906e58f70cbe76b7c748c","2018-06-01","166.46","1348.56"
"0725b8c0f3f906e58f70cbe76b7c748c","2018-07-01","1263.15","2611.71"
"0725b8c0f3f906e58f70cbe76b7c748c","2018-08-01","253.76","2865.47"
"0743a0239d764b9a0f959a57d07e36ab","2018-07-01","228.09","228.09"
"0743a0239d764b9a0f959a57d07e36ab","2018-08-01","175.13","403.22"
"0747d5bb69f0586cc869d8af4c50f93e","2016-10-01","103.37","103.37"
"0747d5bb69f0586cc869d8af4c50f93e","2017-01-01","77.84","181.21"
"0747d5bb69f0586cc869d8af4c50f93e","2017-02-01","75.01","256.22"
"0747d5bb69f0586cc869d8af4c50f93e","2017-03-01","164.91","421.13"
"0747d5bb69f0586cc869d8af4c50f93e","2017-04-01","38.42","459.55"
"0747d5bb69f0586cc869d8af4c50f93e","2017-06-01","44.69","504.24"
"0761743cbffb25d7148189e9f1a5f03a","2017-11-01","235.05","235.05"
"0761743cbffb25d7148189e9f1a5f03a","2018-01-01","54.1","289.15"
"0761743cbffb25d7148189e9f1a5f03a","2018-02-01","38.25","327.40"
"077c5fae4bea9500e3737b16f71b9d3a","2017-09-01","25.71","25.71"
"077c5fae4bea9500e3737b16f71b9d3a","2017-10-01","14.67","40.38"
"077c5fae4bea9500e3737b16f71b9d3a","2017-12-01","14.67","55.05"
"077c5fae4bea9500e3737b16f71b9d3a","2018-06-01","122.19","177.24"
"0791d9fc1e30678ecf03d3e55fa108d3","2018-05-01","288.39","288.39"
"0791d9fc1e30678ecf03d3e55fa108d3","2018-06-01","544.4","832.79"
"0791d9fc1e30678ecf03d3e55fa108d3","2018-07-01","196.20","1028.99"
"079d295dcbf06ee8bb1b65ba964eb2b6","2018-06-01","88.51","88.51"
"079d295dcbf06ee8bb1b65ba964eb2b6","2018-07-01","399.51","488.02"
"079d295dcbf06ee8bb1b65ba964eb2b6","2018-08-01","52.07","540.09"
"07a9bc7f61396b658ddf3ac534efe44c","2017-06-01","135.49","135.49"
"07bf9669d84d1f11be443a9dd938f698","2017-03-01","66.94","66.94"
"07bf9669d84d1f11be443a9dd938f698","2017-04-01","196.88","263.82"
"07bf9669d84d1f11be443a9dd938f698","2017-06-01","67.59","331.41"
"07bf9669d84d1f11be443a9dd938f698","2017-07-01","674.58","1005.99"
"07bf9669d84d1f11be443a9dd938f698","2017-08-01","137.13","1143.12"
"07bf9669d84d1f11be443a9dd938f698","2017-10-01","218.95","1362.07"
"07bf9669d84d1f11be443a9dd938f698","2018-03-01","65.93","1428.00"
"07bf9669d84d1f11be443a9dd938f698","2018-04-01","59.15","1487.15"
"07bf9669d84d1f11be443a9dd938f698","2018-05-01","446.67","1933.82"
"07bf9669d84d1f11be443a9dd938f698","2018-06-01","488.40","2422.22"
"07d75e33f2750d97d467fb57e4dfdd8a","2018-03-01","720.77","720.77"
"07d75e33f2750d97d467fb57e4dfdd8a","2018-05-01","38.82","759.59"
"07de60b03d150fb3ea09eab5da5e4c8b","2018-01-01","104.64","104.64"
"07de60b03d150fb3ea09eab5da5e4c8b","2018-02-01","109.77","214.41"
"07de60b03d150fb3ea09eab5da5e4c8b","2018-05-01","199.60","414.01"
"07de60b03d150fb3ea09eab5da5e4c8b","2018-06-01","363.82","777.83"
"07de60b03d150fb3ea09eab5da5e4c8b","2018-08-01","111.17","889.00"
"080102cd0a76b09e0dcf55fcacc60e05","2017-07-01","40.09","40.09"
"080102cd0a76b09e0dcf55fcacc60e05","2017-08-01","57.89","97.98"
"080102cd0a76b09e0dcf55fcacc60e05","2017-09-01","254.01","351.99"
"080102cd0a76b09e0dcf55fcacc60e05","2017-11-01","298.69","650.68"
"080102cd0a76b09e0dcf55fcacc60e05","2017-12-01","464.57","1115.25"
"080102cd0a76b09e0dcf55fcacc60e05","2018-01-01","460.28","1575.53"
"080102cd0a76b09e0dcf55fcacc60e05","2018-02-01","372.66","1948.19"
"080102cd0a76b09e0dcf55fcacc60e05","2018-03-01","823.56","2771.75"
"080102cd0a76b09e0dcf55fcacc60e05","2018-04-01","1018.85","3790.60"
"080102cd0a76b09e0dcf55fcacc60e05","2018-05-01","905.34","4695.94"
"080102cd0a76b09e0dcf55fcacc60e05","2018-06-01","624.08","5320.02"
"080102cd0a76b09e0dcf55fcacc60e05","2018-07-01","767.33","6087.35"
"080102cd0a76b09e0dcf55fcacc60e05","2018-08-01","1471.39","7558.74"
"080199a181c46c657dc5aa235411be3b","2017-09-01","755.76","755.76"
"080199a181c46c657dc5aa235411be3b","2017-10-01","1162.85","1918.61"
"080199a181c46c657dc5aa235411be3b","2017-11-01","1345.83","3264.44"
"080199a181c46c657dc5aa235411be3b","2017-12-01","1234.53","4498.97"
"080199a181c46c657dc5aa235411be3b","2018-01-01","2493.46","6992.43"
"080199a181c46c657dc5aa235411be3b","2018-02-01","2290.14","9282.57"
"080199a181c46c657dc5aa235411be3b","2018-03-01","2679.28","11961.85"
"080199a181c46c657dc5aa235411be3b","2018-04-01","1981.31","13943.16"
"080199a181c46c657dc5aa235411be3b","2018-05-01","777.58","14720.74"
"080199a181c46c657dc5aa235411be3b","2018-06-01","143.59","14864.33"
"080199a181c46c657dc5aa235411be3b","2018-08-01","342.17","15206.50"
"08061dc0fc165ed41288cc7acde738ee","2017-03-01","32.74","32.74"
"08061dc0fc165ed41288cc7acde738ee","2017-06-01","87.75","120.49"
"08061dc0fc165ed41288cc7acde738ee","2017-08-01","37.72","158.21"
"08061dc0fc165ed41288cc7acde738ee","2017-11-01","24.01","182.22"
"08084d990eb3f53af056ccbc1730c8a7","2018-02-01","100.90","100.90"
"08084d990eb3f53af056ccbc1730c8a7","2018-04-01","55.53","156.43"
"08084d990eb3f53af056ccbc1730c8a7","2018-06-01","314.58","471.01"
"08084d990eb3f53af056ccbc1730c8a7","2018-07-01","104.66","575.67"
"08084d990eb3f53af056ccbc1730c8a7","2018-08-01","31.12","606.79"
"081acf3de680d554796c9cf041be7bc2","2017-11-01","424.62","424.62"
"081acf3de680d554796c9cf041be7bc2","2018-01-01","282.45","707.07"
"081acf3de680d554796c9cf041be7bc2","2018-04-01","480.12","1187.19"
"081acf3de680d554796c9cf041be7bc2","2018-05-01","615.61","1802.80"
"082e0bf4cb865a6533b1e8e498cc0255","2017-10-01","583.82","583.82"
"082e0bf4cb865a6533b1e8e498cc0255","2017-11-01","250.0","833.82"
"082e0bf4cb865a6533b1e8e498cc0255","2017-12-01","272.24","1106.06"
"082e0bf4cb865a6533b1e8e498cc0255","2018-02-01","95.5","1201.56"
"082e0bf4cb865a6533b1e8e498cc0255","2018-06-01","1041.62","2243.18"
"082e0bf4cb865a6533b1e8e498cc0255","2018-07-01","82.74","2325.92"
"082e0bf4cb865a6533b1e8e498cc0255","2018-08-01","738.41","3064.33"
"085f6f7e049c996695fb2074fe38d45e","2018-02-01","53.4","53.4"
"085f6f7e049c996695fb2074fe38d45e","2018-03-01","119.84","173.24"
"085f6f7e049c996695fb2074fe38d45e","2018-04-01","202.46","375.70"
"08633c14ef2db992c11f840f04fad4cd","2017-12-01","272.49","272.49"
"08633c14ef2db992c11f840f04fad4cd","2018-01-01","251.27","523.76"
"08633c14ef2db992c11f840f04fad4cd","2018-02-01","1344.77","1868.53"
"08633c14ef2db992c11f840f04fad4cd","2018-03-01","733.15","2601.68"
"08633c14ef2db992c11f840f04fad4cd","2018-04-01","1297.93","3899.61"
"08633c14ef2db992c11f840f04fad4cd","2018-05-01","2126.79","6026.40"
"08633c14ef2db992c11f840f04fad4cd","2018-06-01","1724.48","7750.88"
"08633c14ef2db992c11f840f04fad4cd","2018-07-01","469.86","8220.74"
"08633c14ef2db992c11f840f04fad4cd","2018-08-01","511.44","8732.18"
"0873d9f8f36123f8d910f4760e788cfb","2018-05-01","1549.41","1549.41"
"0873d9f8f36123f8d910f4760e788cfb","2018-06-01","1063.09","2612.50"
"0873d9f8f36123f8d910f4760e788cfb","2018-07-01","2516.31","5128.81"
"0873d9f8f36123f8d910f4760e788cfb","2018-08-01","2297.84","7426.65"
"0885aaf116795758dfeb5f1032487bcd","2017-12-01","139.52","139.52"
"0885aaf116795758dfeb5f1032487bcd","2018-01-01","80.41","219.93"
"0885aaf116795758dfeb5f1032487bcd","2018-02-01","160.37","380.30"
"0885aaf116795758dfeb5f1032487bcd","2018-03-01","249.87","630.17"
"0885aaf116795758dfeb5f1032487bcd","2018-04-01","183.85","814.02"
"0885aaf116795758dfeb5f1032487bcd","2018-05-01","486.06","1300.08"
"0885aaf116795758dfeb5f1032487bcd","2018-06-01","456.22","1756.30"
